-75.89333344,-10147.70508
-75.8666687,-10139.16016
-75.83999634,-10144.04297
-75.8133316,-10097.65625
-75.78666687,-10108.03223
-75.76000214,-10092.77344
-75.73332977,-10115.9668
-75.70666504,-10117.1875
-75.68000031,-10156.86035
-75.65333557,-10124.51172
-75.62666321,-10106.20117
-75.59999847,-10076.29395
-75.57333374,-10119.01855
-75.54666901,-10101.31836
-75.51999664,-10087.89063
-75.49333191,-10097.0459
-75.46666718,-10071.41113
-75.44000244,-10084.83887
-75.41333008,-10095.21484
-75.38666534,-10074.46289
-75.36000061,-10089.72168
-75.33333588,-10079.95605
-75.30666351,-10071.41113
-75.27999878,-10098.87695
-75.25333405,-10065.30762
-75.22666931,-10065.91797
-75.19999695,-10064.69727
-75.17333221,-10081.17676
-75.14666748,-10057.37305
-75.12000275,-10036.62109
-75.09333038,-10043.33496
-75.06666565,-10060.4248
-75.04000092,-10060.4248
-75.01333618,-10034.17969
-74.98666382,-10040.89355
-74.95999908,-10013.42773
-74.93333435,-10032.34863
-74.90666962,-10048.82813
-74.87999725,-10016.47949
-74.85333252,-10006.10352
-74.82666779,-10035.40039
-74.80000305,-10021.97266
-74.77333069,-10013.42773
-74.74666595,-10017.08984
-74.72000122,-10011.59668
-74.69333649,-9998.168945
-74.66666412,-10034.79004
-74.63999939,-10003.66211
-74.61333466,-10013.42773
-74.58666992,-9974.365234
-74.55999756,-9986.572266
-74.53333282,-9995.727539
-74.50666809,-9993.896484
-74.48000336,-9985.351563
-74.45333099,-9998.168945
-74.42666626,-9976.196289
-74.40000153,-9978.027344
-74.37333679,-9974.975586
-74.34666443,-9959.716797
-74.31999969,-9951.171875
-74.29333496,-9938.354492
-74.26667023,-9954.223633
-74.23999786,-9932.250977
-74.21333313,-9946.899414
-74.1866684,-9926.757813
-74.16000366,-9953.00293
-74.1333313,-9946.289063
-74.10666656,-9942.626953
-74.08000183,-9934.692383
-74.0533371,-9936.523438
-74.02666473,-9923.095703
-74,-9907.836914
-73.97333527,-9902.954102
-73.9466629,-9904.174805
-73.91999817,-9906.005859
-73.89333344,-9903.564453
-73.8666687,-9906.005859
-73.83999634,-9909.057617
-73.8133316,-9904.174805
-73.78666687,-9924.316406
-73.76000214,-9913.330078
-73.73332977,-9895.019531
-73.70666504,-9900.512695
-73.68000031,-9903.564453
-73.65333557,-9895.019531
-73.62666321,-9899.902344
-73.59999847,-9893.798828
-73.57333374,-9905.395508
-73.54666901,-9897.460938
-73.51999664,-9879.150391
-73.49333191,-9876.708984
-73.46666718,-9848.022461
-73.44000244,-9882.202148
-73.41333008,-9885.253906
-73.38666534,-9890.74707
-73.36000061,-9855.957031
-73.33333588,-9876.708984
-73.30666351,-9877.929688
-73.27999878,-9861.450195
-73.25333405,-9875.488281
-73.22666931,-9858.398438
-73.19999695,-9841.918945
-73.17333221,-9864.501953
-73.14666748,-9831.542969
-73.12000275,-9830.932617
-73.09333038,-9852.294922
-73.06666565,-9838.256836
-73.04000092,-9818.115234
-73.01333618,-9813.232422
-72.98666382,-9818.115234
-72.95999908,-9826.049805
-72.93333435,-9809.570313
-72.90666962,-9859.619141
-72.87999725,-9812.62207
-72.85333252,-9815.063477
-72.82666779,-9810.180664
-72.80000305,-9826.049805
-72.77333069,-9815.063477
-72.74666595,-9831.542969
-72.72000122,-9804.6875
-72.69333649,-9812.011719
-72.66666412,-9780.883789
-72.63999939,-9805.908203
-72.61333466,-9798.583984
-72.58666992,-9811.401367
-72.55999756,-9797.363281
-72.53333282,-9790.649414
-72.50666809,-9782.714844
-72.48000336,-9786.376953
-72.45333099,-9764.404297
-72.42666626,-9777.832031
-72.40000153,-9746.704102
-72.37333679,-9758.300781
-72.34666443,-9748.535156
-72.31999969,-9738.769531
-72.29333496,-9765.014648
-72.26667023,-9761.962891
-72.23999786,-9728.393555
-72.21333313,-9743.652344
-72.1866684,-9734.49707
-72.16000366,-9729.003906
-72.1333313,-9723.510742
-72.10666656,-9744.262695
-72.08000183,-9735.717773
-72.0533371,-9729.003906
-72.02666473,-9720.458984
-72,-9699.707031
-71.97333527,-9717.407227
-71.9466629,-9712.524414
-71.91999817,-9711.303711
-71.89333344,-9696.044922
-71.8666687,-9708.862305
-71.83999634,-9692.382813
-71.8133316,-9700.927734
-71.78666687,-9685.668945
-71.76000214,-9666.748047
-71.73332977,-9683.837891
-71.70666504,-9682.006836
-71.68000031,-9680.175781
-71.65333557,-9675.90332
-71.62666321,-9652.709961
-71.59999847,-9656.982422
-71.57333374,-9664.306641
-71.54666901,-9660.03418
-71.51999664,-9651.489258
-71.49333191,-9653.930664
-71.46666718,-9663.696289
-71.44000244,-9649.658203
-71.41333008,-9646.606445
-71.38666534,-9643.554688
-71.36000061,-9652.709961
-71.33333588,-9627.685547
-71.30666351,-9639.892578
-71.27999878,-9636.84082
-71.25333405,-9655.151367
-71.22666931,-9651.489258
-71.19999695,-9641.113281
-71.17333221,-9627.075195
-71.14666748,-9614.257813
-71.12000275,-9631.347656
-71.09333038,-9614.257813
-71.06666565,-9628.295898
-71.04000092,-9598.388672
-71.01333618,-9614.257813
-70.98666382,-9602.661133
-70.95999908,-9608.764648
-70.93333435,-9613.647461
-70.90666962,-9592.285156
-70.87999725,-9602.050781
-70.85333252,-9591.674805
-70.82666779,-9561.767578
-70.80000305,-9574.584961
-70.77333069,-9567.871094
-70.74666595,-9577.026367
-70.72000122,-9566.040039
-70.69333649,-9567.871094
-70.66666412,-9562.37793
-70.63999939,-9548.339844
-70.61333466,-9570.922852
-70.58666992,-9567.260742
-70.55999756,-9548.950195
-70.53333282,-9542.84668
-70.50666809,-9568.481445
-70.48000336,-9558.105469
-70.45333099,-9534.912109
-70.42666626,-9548.339844
-70.40000153,-9550.78125
-70.37333679,-9541.625977
-70.34666443,-9548.950195
-70.31999969,-9525.146484
-70.29333496,-9518.432617
-70.26667023,-9514.160156
-70.23999786,-9514.160156
-70.21333313,-9518.432617
-70.1866684,-9520.874023
-70.16000366,-9512.329102
-70.1333313,-9487.915039
-70.10666656,-9510.498047
-70.08000183,-9495.849609
-70.0533371,-9513.549805
-70.02666473,-9498.901367
-70,-9484.863281
-69.97333527,-9494.628906
-69.9466629,-9490.966797
-69.91999817,-9461.669922
-69.89333344,-9483.642578
-69.8666687,-9482.421875
-69.83999634,-9486.083984
-69.8133316,-9473.266602
-69.78666687,-9471.435547
-69.76000214,-9469.604492
-69.73332977,-9451.904297
-69.70666504,-9453.735352
-69.68000031,-9456.787109
-69.65333557,-9453.125
-69.62666321,-9442.749023
-69.59999847,-9411.621094
-69.57333374,-9411.621094
-69.54666901,-9423.217773
-69.51999664,-9446.411133
-69.49333191,-9443.359375
-69.46666718,-9426.269531
-69.44000244,-9448.852539
-69.41333008,-9425.048828
-69.38666534,-9396.972656
-69.36000061,-9403.076172
-69.33333588,-9402.46582
-69.30666351,-9386.59668
-69.27999878,-9388.427734
-69.25333405,-9396.362305
-69.22666931,-9412.231445
-69.19999695,-9399.414063
-69.17333221,-9394.53125
-69.14666748,-9389.038086
-69.12000275,-9375
-69.09333038,-9375
-69.06666565,-9373.168945
-69.04000092,-9365.844727
-69.01333618,-9371.948242
-68.98666382,-9378.051758
-68.95999908,-9356.689453
-68.93333435,-9361.572266
-68.90666962,-9349.365234
-68.87999725,-9335.9375
-68.85333252,-9365.844727
-68.82666779,-9349.975586
-68.80000305,-9345.703125
-68.77333069,-9329.223633
-68.74666595,-9354.248047
-68.72000122,-9340.820313
-68.69333649,-9344.482422
-68.66666412,-9343.87207
-68.63999939,-9322.509766
-68.61333466,-9322.509766
-68.58666992,-9331.665039
-68.55999756,-9323.730469
-68.53333282,-9334.106445
-68.50666809,-9318.237305
-68.48000336,-9291.992188
-68.45333099,-9310.913086
-68.42666626,-9304.199219
-68.40000153,-9291.992188
-68.37333679,-9309.692383
-68.34666443,-9282.836914
-68.31999969,-9288.94043
-68.29333496,-9291.381836
-68.26667023,-9285.27832
-68.23999786,-9279.785156
-68.21333313,-9276.123047
-68.1866684,-9273.071289
-68.16000366,-9269.40918
-68.1333313,-9254.760742
-68.10666656,-9275.512695
-68.08000183,-9278.564453
-68.0533371,-9257.202148
-68.02666473,-9248.046875
-68,-9283.447266
-67.97333527,-9246.21582
-67.9466629,-9237.670898
-67.91999817,-9263.916016
-67.89333344,-9248.046875
-67.8666687,-9250.488281
-67.83999634,-9244.384766
-67.8133316,-9230.34668
-67.78666687,-9218.139648
-67.76000214,-9216.918945
-67.73332977,-9230.957031
-67.70666504,-9226.68457
-67.68000031,-9241.943359
-67.65333557,-9217.529297
-67.62666321,-9202.270508
-67.59999847,-9200.439453
-67.57333374,-9208.984375
-67.54666901,-9186.401367
-67.51999664,-9199.829102
-67.49333191,-9176.025391
-67.46666718,-9175.415039
-67.44000244,-9180.297852
-67.41333008,-9192.504883
-67.38666534,-9191.28418
-67.36000061,-9180.908203
-67.33333588,-9169.921875
-67.30666351,-9177.246094
-67.27999878,-9171.75293
-67.25333405,-9163.818359
-67.22666931,-9156.494141
-67.19999695,-9171.142578
-67.17333221,-9168.09082
-67.14666748,-9143.676758
-67.12000275,-9141.845703
-67.09333038,-9138.793945
-67.06666565,-9152.22168
-67.04000092,-9131.469727
-67.01333618,-9144.897461
-66.98666382,-9138.793945
-66.95999908,-9138.793945
-66.93333435,-9129.638672
-66.90666962,-9140.625
-66.87999725,-9147.949219
-66.85333252,-9107.666016
-66.82666779,-9111.328125
-66.80000305,-9122.314453
-66.77333069,-9097.290039
-66.74666595,-9097.290039
-66.72000122,-9111.328125
-66.69333649,-9080.200195
-66.66666412,-9094.238281
-66.63999939,-9078.979492
-66.61333466,-9078.369141
-66.58666992,-9103.393555
-66.55999756,-9071.655273
-66.53333282,-9082.03125
-66.50666809,-9074.707031
-66.48000336,-9093.017578
-66.45333099,-9063.720703
-66.42666626,-9080.200195
-66.40000153,-9073.486328
-66.37333679,-9048.461914
-66.34666443,-9077.148438
-66.31999969,-9068.603516
-66.29333496,-9058.837891
-66.26667023,-9047.851563
-66.23999786,-9063.110352
-66.21333313,-9045.410156
-66.1866684,-9047.241211
-66.16000366,-9047.851563
-66.1333313,-9044.189453
-66.10666656,-9051.513672
-66.08000183,-9060.668945
-66.0533371,-9022.216797
-66.02666473,-9021.606445
-66,-9027.709961
-65.97333527,-9014.282227
-65.9466629,-9017.944336
-65.91999817,-9030.761719
-65.89333344,-9020.385742
-65.8666687,-8998.413086
-65.83999634,-9011.84082
-65.8133316,-8992.30957
-65.78666687,-8989.868164
-65.76000214,-8989.257813
-65.73332977,-9013.061523
-65.70666504,-9000.854492
-65.68000031,-9001.464844
-65.65333557,-8979.492188
-65.62666321,-8992.30957
-65.59999847,-8977.050781
-65.57333374,-8946.533203
-65.54666901,-8973.388672
-65.51999664,-8977.661133
-65.49333191,-8959.350586
-65.46666718,-8968.505859
-65.44000244,-8943.481445
-65.41333008,-8930.053711
-65.38666534,-8962.402344
-65.36000061,-8948.974609
-65.33333588,-8940.429688
-65.30666351,-8946.533203
-65.27999878,-8953.857422
-65.25333405,-8923.339844
-65.22666931,-8933.105469
-65.19999695,-8920.898438
-65.17333221,-8907.470703
-65.14666748,-8931.884766
-65.12000275,-8921.508789
-65.09333038,-8897.705078
-65.06666565,-8938.598633
-65.04000092,-8897.094727
-65.01333618,-8888.549805
-64.98666382,-8907.470703
-64.95999908,-8906.25
-64.93333435,-8886.108398
-64.90666962,-8905.639648
-64.87999725,-8887.939453
-64.85333252,-8881.225586
-64.82666779,-8898.925781
-64.80000305,-8859.25293
-64.77333069,-8879.394531
-64.74666595,-8870.239258
-64.72000122,-8881.225586
-64.69333649,-8857.421875
-64.66666412,-8870.239258
-64.63999939,-8869.628906
-64.61333466,-8869.018555
-64.58666992,-8845.214844
-64.55999756,-8855.59082
-64.53333282,-8821.411133
-64.50666809,-8842.773438
-64.48000336,-8843.994141
-64.45333099,-8837.280273
-64.42666626,-8846.435547
-64.40000153,-8840.332031
-64.37333679,-8824.462891
-64.34666443,-8839.72168
-64.31999969,-8833.007813
-64.29333496,-8796.99707
-64.26667023,-8815.917969
-64.23999786,-8825.073242
-64.21333313,-8817.749023
-64.1866684,-8808.59375
-64.16000366,-8811.645508
-64.1333313,-8812.866211
-64.10666656,-8812.255859
-64.08000183,-8790.283203
-64.0533371,-8792.114258
-64.02666473,-8794.555664
-64,-8779.907227
-63.97333145,-8775.634766
-63.94666672,-8778.076172
-63.91999817,-8772.583008
-63.89333344,-8779.296875
-63.86666489,-8765.869141
-63.84000015,-8778.076172
-63.8133316,-8791.503906
-63.78666687,-8760.986328
-63.75999832,-8739.013672
-63.73333359,-8758.544922
-63.70666504,-8761.59668
-63.68000031,-8748.779297
-63.65333176,-8735.961914
-63.62666702,-8744.506836
-63.59999847,-8746.337891
-63.57333374,-8752.441406
-63.54666519,-8734.741211
-63.52000046,-8738.40332
-63.49333191,-8730.46875
-63.46666718,-8710.327148
-63.43999863,-8728.027344
-63.41333389,-8730.46875
-63.38666534,-8717.041016
-63.36000061,-8714.599609
-63.33333206,-8724.975586
-63.30666733,-8702.392578
-63.27999878,-8715.209961
-63.25333405,-8705.444336
-63.2266655,-8704.833984
-63.20000076,-8692.626953
-63.17333221,-8696.289063
-63.14666748,-8684.692383
-63.11999893,-8698.120117
-63.0933342,-8705.444336
-63.06666565,-8693.237305
-63.04000092,-8686.523438
-63.01333237,-8696.289063
-62.98666763,-8675.537109
-62.95999908,-8676.757813
-62.93333435,-8673.706055
-62.9066658,-8660.27832
-62.88000107,-8692.626953
-62.85333252,-8661.499023
-62.82666779,-8643.798828
-62.79999924,-8648.071289
-62.7733345,-8649.902344
-62.74666595,-8640.136719
-62.72000122,-8635.864258
-62.69333267,-8632.202148
-62.66666794,-8630.371094
-62.63999939,-8646.240234
-62.61333466,-8627.929688
-62.58666611,-8627.929688
-62.56000137,-8640.136719
-62.53333282,-8602.294922
-62.50666809,-8622.436523
-62.47999954,-8638.916016
-62.45333481,-8632.8125
-62.42666626,-8595.581055
-62.40000153,-8598.022461
-62.37333298,-8591.918945
-62.34666824,-8607.177734
-62.31999969,-8595.581055
-62.29333496,-8594.970703
-62.26666641,-8573.608398
-62.24000168,-8596.801758
-62.21333313,-8579.711914
-62.1866684,-8587.036133
-62.15999985,-8581.542969
-62.13333511,-8569.335938
-62.10666656,-8551.025391
-62.08000183,-8544.311523
-62.05333328,-8554.077148
-62.02666855,-8552.856445
-62,-8524.780273
-61.97333145,-8562.011719
-61.94666672,-8551.025391
-61.91999817,-8548.583984
-61.89333344,-8543.09082
-61.86666489,-8532.104492
-61.84000015,-8538.208008
-61.8133316,-8540.649414
-61.78666687,-8515.014648
-61.75999832,-8517.456055
-61.73333359,-8502.197266
-61.70666504,-8501.586914
-61.68000031,-8496.09375
-61.65333176,-8513.793945
-61.62666702,-8502.807617
-61.59999847,-8496.704102
-61.57333374,-8507.080078
-61.54666519,-8510.131836
-61.52000046,-8496.704102
-61.49333191,-8483.276367
-61.46666718,-8482.666016
-61.43999863,-8498.535156
-61.41333389,-8482.055664
-61.38666534,-8472.900391
-61.36000061,-8477.783203
-61.33333206,-8448.486328
-61.30666733,-8467.407227
-61.27999878,-8456.420898
-61.25333405,-8461.303711
-61.2266655,-8439.941406
-61.20000076,-8436.889648
-61.17333221,-8446.655273
-61.14666748,-8437.5
-61.11999893,-8444.824219
-61.0933342,-8441.772461
-61.06666565,-8435.058594
-61.04000092,-8441.772461
-61.01333237,-8433.837891
-60.98666763,-8416.748047
-60.95999908,-8407.592773
-60.93333435,-8430.175781
-60.9066658,-8418.579102
-60.88000107,-8408.203125
-60.85333252,-8402.709961
-60.82666779,-8385.009766
-60.79999924,-8421.630859
-60.7733345,-8408.203125
-60.74666595,-8389.282227
-60.72000122,-8393.554688
-60.69333267,-8395.996094
-60.66666794,-8383.789063
-60.63999939,-8392.944336
-60.61333466,-8379.516602
-60.58666611,-8385.620117
-60.56000137,-8379.516602
-60.53333282,-8372.802734
-60.50666809,-8370.361328
-60.47999954,-8378.90625
-60.45333481,-8365.478516
-60.42666626,-8358.764648
-60.40000153,-8359.375
-60.37333298,-8354.492188
-60.34666824,-8358.154297
-60.31999969,-8353.271484
-60.29333496,-8343.505859
-60.26666641,-8333.740234
-60.24000168,-8334.350586
-60.21333313,-8344.726563
-60.1866684,-8324.584961
-60.15999985,-8337.402344
-60.13333511,-8348.999023
-60.10666656,-8310.546875
-60.08000183,-8321.533203
-60.05333328,-8309.326172
-60.02666855,-8308.71582
-60,-8298.950195
-59.97333145,-8302.612305
-59.94666672,-8303.222656
-59.91999817,-8297.119141
-59.89333344,-8290.405273
-59.86666489,-8289.18457
-59.84000015,-8290.405273
-59.8133316,-8287.963867
-59.78666687,-8291.015625
-59.75999832,-8275.756836
-59.73333359,-8282.470703
-59.70666504,-8267.822266
-59.68000031,-8269.65332
-59.65333176,-8257.446289
-59.62666702,-8270.263672
-59.59999847,-8257.446289
-59.57333374,-8245.849609
-59.54666519,-8244.628906
-59.52000046,-8244.018555
-59.49333191,-8239.746094
-59.46666718,-8238.525391
-59.43999863,-8260.498047
-59.41333389,-8228.149414
-59.38666534,-8236.694336
-59.36000061,-8225.708008
-59.33333206,-8241.577148
-59.30666733,-8218.994141
-59.27999878,-8215.332031
-59.25333405,-8237.304688
-59.2266655,-8219.604492
-59.20000076,-8205.566406
-59.17333221,-8232.421875
-59.14666748,-8209.228516
-59.11999893,-8198.852539
-59.0933342,-8199.462891
-59.06666565,-8185.424805
-59.04000092,-8191.52832
-59.01333237,-8190.307617
-58.98666763,-8186.035156
-58.95999908,-8181.152344
-58.93333435,-8177.490234
-58.9066658,-8180.541992
-58.88000107,-8179.321289
-58.85333252,-8187.866211
-58.82666779,-8178.710938
-58.79999924,-8167.114258
-58.7733345,-8157.348633
-58.74666595,-8154.907227
-58.72000122,-8147.583008
-58.69333267,-8153.686523
-58.66666794,-8153.686523
-58.63999939,-8146.362305
-58.61333466,-8131.713867
-58.58666611,-8123.779297
-58.56000137,-8148.193359
-58.53333282,-8125
-58.50666809,-8137.817383
-58.47999954,-8123.168945
-58.45333481,-8119.506836
-58.42666626,-8126.831055
-58.40000153,-8116.455078
-58.37333298,-8120.117188
-58.34666824,-8099.975586
-58.31999969,-8106.079102
-58.29333496,-8087.158203
-58.26666641,-8095.092773
-58.24000168,-8095.703125
-58.21333313,-8095.703125
-58.1866684,-8089.599609
-58.15999985,-8079.223633
-58.13333511,-8082.885742
-58.10666656,-8064.575195
-58.08000183,-8079.833984
-58.05333328,-8043.212891
-58.02666855,-8062.744141
-58,-8046.264648
-57.97333145,-8045.654297
-57.94666672,-8036.499023
-57.91999817,-8049.926758
-57.89333344,-8040.771484
-57.86666489,-8020.629883
-57.84000015,-8038.330078
-57.8133316,-8012.695313
-57.78666687,-8021.850586
-57.75999832,-8017.578125
-57.73333359,-8020.019531
-57.70666504,-8016.357422
-57.68000031,-8004.760742
-57.65333176,-7988.28125
-57.62666702,-8010.253906
-57.59999847,-7997.436523
-57.57333374,-8020.019531
-57.54666519,-8034.667969
-57.52000046,-8001.098633
-57.49333191,-7999.267578
-57.46666718,-8018.798828
-57.43999863,-7996.826172
-57.41333389,-7989.501953
-57.38666534,-7998.046875
-57.36000061,-8003.540039
-57.33333206,-7989.501953
-57.30666733,-7977.294922
-57.27999878,-7976.074219
-57.25333405,-7968.75
-57.2266655,-7977.294922
-57.20000076,-7971.801758
-57.17333221,-7961.425781
-57.14666748,-7965.698242
-57.11999893,-7958.374023
-57.0933342,-7941.894531
-57.06666565,-7947.387695
-57.04000092,-7944.335938
-57.01333237,-7947.998047
-56.98666763,-7941.894531
-56.95999908,-7959.594727
-56.93333435,-7959.594727
-56.9066658,-7952.880859
-56.88000107,-7926.635742
-56.85333252,-7940.673828
-56.82666779,-7918.09082
-56.79999924,-7937.62207
-56.7733345,-7919.921875
-56.74666595,-7922.973633
-56.72000122,-7924.804688
-56.69333267,-7903.442383
-56.66666794,-7903.442383
-56.63999939,-7892.456055
-56.61333466,-7902.22168
-56.58666611,-7898.55957
-56.56000137,-7891.235352
-56.53333282,-7887.573242
-56.50666809,-7877.197266
-56.47999954,-7885.131836
-56.45333481,-7882.69043
-56.42666626,-7868.652344
-56.40000153,-7868.652344
-56.37333298,-7855.224609
-56.34666824,-7854.003906
-56.31999969,-7867.431641
-56.29333496,-7871.704102
-56.26666641,-7862.548828
-56.24000168,-7839.355469
-56.21333313,-7849.731445
-56.1866684,-7837.524414
-56.15999985,-7832.641602
-56.13333511,-7837.524414
-56.10666656,-7827.148438
-56.08000183,-7832.641602
-56.05333328,-7821.655273
-56.02666855,-7815.551758
-56,-7844.238281
-55.97333145,-7830.810547
-55.94666672,-7828.979492
-55.91999817,-7806.396484
-55.89333344,-7817.993164
-55.86666489,-7808.837891
-55.84000015,-7816.772461
-55.8133316,-7801.513672
-55.78666687,-7805.175781
-55.75999832,-7800.292969
-55.73333359,-7793.579102
-55.70666504,-7798.461914
-55.68000031,-7804.56543
-55.65333176,-7797.851563
-55.62666702,-7774.047852
-55.59999847,-7772.216797
-55.57333374,-7783.813477
-55.54666519,-7777.709961
-55.52000046,-7771.606445
-55.49333191,-7760.620117
-55.46666718,-7765.50293
-55.43999863,-7751.464844
-55.41333389,-7773.4375
-55.38666534,-7740.478516
-55.36000061,-7755.737305
-55.33333206,-7720.336914
-55.30666733,-7755.737305
-55.27999878,-7734.375
-55.25333405,-7738.037109
-55.2266655,-7720.947266
-55.20000076,-7734.985352
-55.17333221,-7731.933594
-55.14666748,-7730.712891
-55.11999893,-7718.505859
-55.0933342,-7723.388672
-55.06666565,-7713.012695
-55.04000092,-7720.336914
-55.01333237,-7692.871094
-54.98666763,-7696.533203
-54.95999908,-7708.129883
-54.93333435,-7703.857422
-54.9066658,-7706.298828
-54.88000107,-7695.922852
-54.85333252,-7682.495117
-54.82666779,-7686.767578
-54.79999924,-7688.598633
-54.7733345,-7683.105469
-54.74666595,-7675.78125
-54.72000122,-7670.288086
-54.69333267,-7660.522461
-54.66666794,-7649.536133
-54.63999939,-7647.094727
-54.61333466,-7653.808594
-54.58666611,-7650.146484
-54.56000137,-7661.743164
-54.53333282,-7637.939453
-54.50666809,-7631.225586
-54.47999954,-7636.71875
-54.45333481,-7631.225586
-54.42666626,-7619.018555
-54.40000153,-7633.056641
-54.37333298,-7653.808594
-54.34666824,-7637.939453
-54.31999969,-7626.953125
-54.29333496,-7622.680664
-54.26666641,-7620.239258
-54.24000168,-7606.201172
-54.21333313,-7631.835938
-54.1866684,-7612.915039
-54.15999985,-7608.642578
-54.13333511,-7593.994141
-54.10666656,-7595.825195
-54.08000183,-7595.825195
-54.05333328,-7579.345703
-54.02666855,-7586.05957
-54,-7572.631836
-53.97333145,-7573.242188
-53.94666672,-7582.397461
-53.91999817,-7567.138672
-53.89333344,-7559.814453
-53.86666489,-7570.19043
-53.84000015,-7567.138672
-53.8133316,-7567.749023
-53.78666687,-7539.672852
-53.75999832,-7580.566406
-53.73333359,-7544.555664
-53.70666504,-7542.724609
-53.68000031,-7549.438477
-53.65333176,-7534.179688
-53.62666702,-7542.724609
-53.59999847,-7543.945313
-53.57333374,-7523.193359
-53.54666519,-7529.907227
-53.52000046,-7518.920898
-53.49333191,-7515.258789
-53.46666718,-7506.713867
-53.43999863,-7515.258789
-53.41333389,-7532.348633
-53.38666534,-7525.024414
-53.36000061,-7500.610352
-53.33333206,-7512.817383
-53.30666733,-7495.727539
-53.27999878,-7487.182617
-53.25333405,-7504.272461
-53.2266655,-7478.637695
-53.20000076,-7496.948242
